nct_id,url,brief_title,official_title,overall_status,study_type,phase,primary_purpose,category,participant_stage,enrollment,lead_sponsor,interventions,conditions,countries,has_us_site,country_count,location_count,multinational,has_public_locations,study_first_post_date,last_update_post_date,start_date,primary_completion_date,completion_date,primary_outcomes,excluded_reason
NCT07191821,https://clinicaltrials.gov/study/NCT07191821,TSPO Modulation in AD,Modulation of Endothelial Function in Alzheimer's Disease by 18kDa Translocator Protein,ENROLLING_BY_INVITATION,INTERVENTIONAL,PHASE2,BASIC_SCIENCE,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,51,Imperial College London,XBD173,Alzheimer s Disease,United Kingdom,False,1,1,False,True,2025-09-25,2025-10-01,2025-08-08,2027-03-01,2027-06-01,"Does pharmacological modulation of TSPO (with XBD173, 90mg twice daily, orally, for 28 days) improve neurovascular coupling (NVC) in people with AD compared to placebo?",
NCT07192913,https://clinicaltrials.gov/study/NCT07192913,Glymphatic Function TMS Study,Investigating the Impact of Transcranial Magnetic Stimulation (TMS) on Amyloid and Tau Clearance Via Glymphatic Function in Prodromal Alzheimer's Disease,NOT_YET_RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,Devices and brain stimulation,MCI or prodromal Alzheimer’s,20,University of Arizona,Transcranial Magnetic Stimulation,Mild Cognitive Impairment,,False,0,0,False,False,2025-09-25,2025-12-17,2026-01,2026-07,2026-07,NIH Toolbox,
NCT07196592,https://clinicaltrials.gov/study/NCT07196592,Development of a Novel Multidimensional Therapeutic Intervention Protocol for MCI,AD New Multi-Dimensional Therapy Device Development - Microcurrent Brain Stimulation Device and Virtual Reality Therapy Equipment,NOT_YET_RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",MCI or prodromal Alzheimer’s,300,Yuan Shen,"Olfactory stimulation; Temporal Interference,TI; Olfactory-TI Stimulation; Sham Control","MCI-AD, Early Stage Alzheimer&#39;s Disease",,False,0,0,False,False,2025-09-29,2025-09-29,2025-10-01,2026-11-01,2026-12-01,Change in Olfactory Sensitivity (TDI score); Path Integration - Angle Deviation; Path Integration - Distance Deviation,
NCT07200622,https://clinicaltrials.gov/study/NCT07200622,Oral Semaglutide in Patients With Alzheimer's Disease,"Evaluating the Effects of GLP-1 Analogue, Oral Semaglutide, in Patients With Alzheimer's Disease",NOT_YET_RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,"Care, behavior, and quality of life",Mixed or not specified,60,Imperial College London,Semaglutide (Rybelsus®); Placebo,Alzheimer Disease,,False,0,0,False,False,2025-10-01,2025-10-01,2025-09-25,2027-12-31,2028-12-31,To evaluate the safety and tolerability of oral semaglutide in an AD population.,
NCT07200739,https://clinicaltrials.gov/study/NCT07200739,Speech-Based Artificial Intelligence for Detection of Dementia in Danish Patients (DetectAI),Development of Deep Learning Models for Detection of Neurodegenerative Diseases Using Speech - a Danish Language-based Artificial Intelligence Study (DetectAI),NOT_YET_RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,440,Zealand University Hospital,Mini-mental State Examination; Addenbrooke's Cognitive Examination; Speech Task - Picture Description; Speech Task - Picture Recall; MRI; blood sampling; Depression screening; Somatic- and neurological examination; Speech Task - Picture Narrative,Dementia (Diagnosis); Alzheimer Dementia (AD); Vascular Dementia (VaD); Lewy Body Dementia (LBD); Frontotemporal Dementia (FTD); Mild Cognitive Impairment (MCI); Depression - Major Depressive Disorder; Stress; Cognitive Impairment,Denmark,False,1,1,False,True,2025-10-01,2026-05-05,2026-06-01,2028-05,2028-07,Model A: Primary measure is the AUC-ROC of the model in distinguishing between MCI and AD as well as between MCI and cognitively healthy control participants.,
NCT07202494,https://clinicaltrials.gov/study/NCT07202494,"Integrating Metabolism, Connectivity, and Mesoscale Imaging at Ultra-high Field to Decipher Mechanisms of Resilience and Neurodegeneration in Neurological Diseases and Healthy Aging","Integrating Metabolism, Connectivity, and Mesoscale Imaging at Ultra-high Field to Decipher Mechanisms of Resilience and Neurodegeneration in Neurological Diseases and Healthy Aging",RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Moderate or later dementia,700,Assistance Publique Hopitaux De Marseille,"Imaging Techniques (MRI 3T & 7T, Functional, Structural, and Metabolic Imaging)",Multiple Sclerosis; Neuromyelitis Optica Spectrum Disorders; Myelin Oligodendrocyte Glycoprotein Antibody-Associated Disease (MOGAD); Alzheimer Disease; Parkinson Disease; Amyotrophic Lateral Sclerosis (ALS); Temporal Lobe Epilepsy; Epilepsy; Mild Traumatic Brain Injury; Healthy Aging,France,False,1,1,False,True,2025-10-01,2025-10-01,2025-05-19,2030-05-18,2030-05-18,Nodal Connectivity measured by resting-state BOLD fMRI and diffusion MRI tractography (graph-theoretical metrics); Sodium Concentration as Indicators of Neuronal Energy Failure,
NCT07205003,https://clinicaltrials.gov/study/NCT07205003,Evaluation of the Link Between Carotid Arterial Wall Viscosity and Major Neurocognitive Disorders,Evaluation of the Link Between Carotid Arterial Wall Viscosity and Major Neurocognitive Disorders of Vascular Origin or Linked to Alzheimer's Disease,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Care partners or care systems,140,"University Hospital, Rouen",Assessment of carotid wall viscosity in patients with vascular dementia; Assessment of carotid wall viscosity in patients with Alzheimer's disease; Assessment of carotid wall viscosity in patients not presenting dementia.,Neurocognitive Disorders; Alzheimer&#39;s Disease,France,False,1,1,False,True,2025-10-03,2026-05-22,2022-02-15,2027-11-15,2028-05-15,Evaluation of the difference in relative arterial wall viscosity value of the common carotid artery of patients with vascular dementia compared to that of patients with Alzheimer's disease; Evaluation of the difference in relative arterial wall viscosity value of the common carotid artery of patients with vascular dementia compared to that of patients not presenting dementia,
NCT07205601,https://clinicaltrials.gov/study/NCT07205601,Study of Intracerebroventricular Injections of Autologous Adipose-Derived Stem Cells (RB-ADSCs) in Participants With Mild-Moderate Alzheimer's Disease,"Phase 2a Assessment of Safety, Tolerability, and Efficacy of Repeated Dosing of Intracerebroventricular Injections of Ex Vivo Expanded, Autologous Adipose-Derived Stem Cells (RB-ADSCs) in Participants With Mild to Moderate Alzheimer's Disease",NOT_YET_RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,"Diagnostics, imaging, and biomarkers",Care partners or care systems,115,"Regeneration Biomedical, Inc.",RB-ADSC; Placebo,Alzheimer Disease,,False,0,0,False,False,2025-10-03,2025-10-03,2025-11,2028-03,2029-03,Change from Baseline on the Integrated Alzheimer's Disease Rating Scale (iADRS) Composite Score,
NCT07205978,https://clinicaltrials.gov/study/NCT07205978,Nut Consumption and Prevention of Non-communicable Diseases: A Global Individual Participant Data Meta-analysis,Nut Consumption and Prevention of Non-communicable Diseases: A Global Individual Participant Data Meta-analysis,ACTIVE_NOT_RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,Lifestyle and multidomain,Mixed or not specified,1000000,Institut Investigacio Sanitaria Pere Virgili,,Diabetes (DM); Cardio Vascular Disease; Cancer; Dementia; Dementia Alzheimer Type; Mortality; Parkinson Disease (PD); Death,Denmark; Spain,False,2,2,True,True,2025-10-03,2026-03-20,2025-10-01,2026-06-30,2027-01-30,Type-2 diabetes incidence; CVD incidence; Coronary health disesase incidence,
NCT07207642,https://clinicaltrials.gov/study/NCT07207642,Sweet Night (Musical Diffusion by Caregivers ): Effects of Musical Diffusion by Caregivers on Sleep Onset and Behavioral Regulation in a Protected Living,Sweet Night (Musical Diffusion by Caregivers ): Effects of Musical Diffusion by Caregivers on Sleep Onset and Behavioral Regulation in a Protected Living,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",Care partners or care systems,120,Centre Hospitalier Universitaire de Saint Etienne,Music intervention - passive listening; Audio books intervention - active listening,Alzheimer Disease or Associated Disorder,France,False,1,1,False,True,2025-10-06,2026-01-26,2026-01-13,2027-11,2028-02,Sleep duration,
NCT07208344,https://clinicaltrials.gov/study/NCT07208344,Intravenous Infusion of Umbilical Cord Blood as an Adjunctive Treatment for Alzheimer's Disease,A Randomized Double-blind Clinical Study on the Use of Umbilical Cord Blood as an Adjuvant Therapy to Improve Cognitive Function in Alzheimer's Disease and Its Mechanism of Action,RECRUITING,INTERVENTIONAL,EARLY_PHASE1,TREATMENT,"Diagnostics, imaging, and biomarkers",Care partners or care systems,30,Anhui Provincial Hospital,"Intravenous infusion of mononuclear cells from umbilical cord blood; Conventional medical treatment：donepezil, rivastigmine or galantamine",Alzheimer Disease (AD),China,False,1,1,False,True,2025-10-06,2025-10-06,2025-07-31,2025-12-31,2026-06-30,Clinical Dementia Rating Scale-Sum of Boxes (CDR-SB); Activity of Daily Living Scale（ADL）,
NCT07208734,https://clinicaltrials.gov/study/NCT07208734,Personalized Brain Stimulation for Cognitive Impairment in Older Adults,Development and Multicenter Validation of a Personalized Transcranial Alternating Current Stimulation Protocol for Cognitive Impairment in Older Adults,ENROLLING_BY_INVITATION,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,460,"Xuanwu Hospital, Beijing",Transcranial Alternating Current Stimulation (tACS); AI-based Cognitive Training; Sham intervention,Alzheimer s Disease,China,False,1,1,False,True,2025-10-06,2025-10-06,2024-05-01,2027-06-01,2027-11-30,Moca score,
NCT07210528,https://clinicaltrials.gov/study/NCT07210528,Safety Of Nrtis for Alzheimer's Therapeutic Advancement in Singapore Study,"A Phase 1b, Randomized, Double-Blind, Placebo-Controlled Study to Evaluate the Safety of Emtricitabine and Descovy in Patients With Mild Cognitive Impairment.",RECRUITING,INTERVENTIONAL,PHASE1,TREATMENT,Neuroinflammation and immune biology,MCI or prodromal Alzheimer’s,48,"National University Hospital, Singapore","Emtricitabine (FTC); Descovy® (TAF/FTC); Placebo to Match Emtricitabine 200mg/Tenofovir Alafenamide 25 mg.; Placebo Capsules to Match Emtricitabine Capsules, 200mg.",Mild Cognitive Impairment (MCI); Alzheimer Dementia (AD),Singapore,False,1,1,False,True,2025-10-07,2025-10-07,2025-06-30,2026-03,2026-04,Number of participants with treatment-related Adverse/Serious Adverse Events (AE/SAE),
NCT07212062,https://clinicaltrials.gov/study/NCT07212062,The Purpose of This Study is to Evaluate the Safety and Tolerability of X/T+X-EC in Participants With Alzheimer's Disease Who Are Currently Treated With Lecanemab.,"A Phase II, Randomized, Double-Blind, Placebo Controlled Study to Evaluate the Sfatey and Tolerability of X/T+X-EC vs. Placebo in Participants With Alzheimer's Disease Currently Treated With Lecanemab.",NOT_YET_RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,"Care, behavior, and quality of life",Care partners or care systems,60,Neurology Office of South Florida,X/T + X-EC; Placebo; Lecanemab 10 mg/kg,Alzheimers Disease,,False,0,0,False,False,2025-10-08,2025-10-08,2025-12-01,2028-04-01,2028-12-30,Assess the safety and tolerability of X/T+X-EC compared with placebo in participants with Alzheimer's Disease currently treated with Lecanemab,
NCT07212699,https://clinicaltrials.gov/study/NCT07212699,Development of an Outcome Score for Patients With Knee Osteoarthritis and Knee Joint Endoprosthesis Using an App,Pilot Study: Development of an Outcome Score for Patients With Knee Osteoarthritis and/or Knee Joint Endoprosthesis Using an App Developed at the Clinic for Orthopedics,RECRUITING,INTERVENTIONAL,NA,SCREENING,"Diagnostics, imaging, and biomarkers",Mixed or not specified,1250,Technical University of Munich,KneeApp,Knee Osteoarthritis; Knee Arthroplasty; Hip Osteoarthritis; Hip Arthroplasty,Germany,False,1,1,False,True,2025-10-08,2026-04-06,2025-10-01,2026-12-30,2028-08-31,overall patient satisfaction,
NCT07213349,https://clinicaltrials.gov/study/NCT07213349,Daridorexant for Alzheimer Disease Prevention,Double Blind Clinical Trial of Daridorexant (Dual Orexin Receptor Antagonist) for Alzheimer Disease Prevention,RECRUITING,INTERVENTIONAL,PHASE2,PREVENTION,"Diagnostics, imaging, and biomarkers",Moderate or later dementia,240,Douglas Mental Health University Institute,Daridorexant 50 mg; Placebo,Alzheimer Disease (AD),Canada,False,1,1,False,True,2025-10-08,2025-12-19,2025-10-14,2028-12,2029-12,Change in plasma p-tau217/np-tau217 ratio,
NCT07214194,https://clinicaltrials.gov/study/NCT07214194,Vagus Nerve Stimulation to Enhance Memory in Aging,Vagus Nerve Stimulation to Enhance Memory in Aging,NOT_YET_RECRUITING,INTERVENTIONAL,NA,BASIC_SCIENCE,Devices and brain stimulation,Mixed or not specified,150,Stanford University,Transcutaneous Auricular Vagus Nerve Stimulation (taVNS),Alzheimer Disease; Aging,United States,True,1,1,False,True,2025-10-09,2025-10-09,2027-02,2028-07,2028-07,Change in Recognition Memory (d-prime),
NCT07214974,https://clinicaltrials.gov/study/NCT07214974,Mild Cognitive Impairment Community Screening and Early Intervention Via Stem Cell Therapy and Wearable Brain Computer Interface Device.,"Mild Cognitive Impairment Community Screening, Early Detection, and Therapeutic Intervention to Slow Down, or Stop the Progression of the Cognitive Impairment.",NOT_YET_RECRUITING,INTERVENTIONAL,EARLY_PHASE1,TREATMENT,"Care, behavior, and quality of life",MCI or prodromal Alzheimer’s,600,"Noah Tech, Corp.",Structured wellness care; Wearable brain-computer interface devices; Stem Cell Therapy - Experimental; Control - Placebo Comparator,Mild Cognitive Impairment (MCI); Early Stages of Cognitive Decline; Alzheimer's Disease Dementia; Alzheimer's Disease Diagnosis; Alzheimer's Disease and Related Dementias; Parkinson's Disease; Parkinson's Disease (PD); Parkinson's Disease With Wearing-off Motor Fluctuations; Dementia (Diagnosis); Dementia MCI (Mild Cognitive Impairment),United States,True,1,1,False,True,2025-10-09,2026-03-10,2026-09-01,2029-09-30,2030-01-03,Change in Cognitive Function as Measured by MoCA Score; Rate of Progression to Dementia,
NCT07216716,https://clinicaltrials.gov/study/NCT07216716,Evaluating the Effectiveness of the Health App Recommendation Tool,Evaluating the Effectiveness of the Health App Recommendation Tool,RECRUITING,INTERVENTIONAL,NA,SUPPORTIVE_CARE,"Care, behavior, and quality of life",Care partners or care systems,15,University of Pittsburgh,Health App Recommendation Tool (HART),Alzheimers Disease Related Dementias,United States,True,1,1,False,True,2025-10-15,2026-01-09,2025-12-05,2026-06-30,2026-08-31,World Health Organization Quality of Life (WHOQOL-BREF); 36-Item Short Form Health Survey (SF-36); Patient Health Questionnaire-4 (PHQ-4),
NCT07217912,https://clinicaltrials.gov/study/NCT07217912,Daridorexant to Prevent Post-cardiotomy Delirium,"Randomized, Double-blind Trial of Daridorexant to Prevent Delirium After Heart Surgery",RECRUITING,INTERVENTIONAL,PHASE2,PREVENTION,"Care, behavior, and quality of life",Moderate or later dementia,80,University of Rochester,Daridorexant 50 mg; Placebo,Postoperative Cognitive Decline; Postoperative Delirium,United States,True,1,1,False,True,2025-10-20,2026-01-07,2025-10-14,2027-11-01,2027-11-01,Delirium incidence and severity,
NCT07218081,https://clinicaltrials.gov/study/NCT07218081,A Trial to Test Intermittent Deep Brain Stimulation of Nucleus Basalis of Meynert to Treat Alzheimers.,Cognitive Brain Aging Reversal From Deep Brain Stimulation for Alzheimer's Dementia: a Clinical Trial.,RECRUITING,INTERVENTIONAL,PHASE1,TREATMENT,Devices and brain stimulation,Care partners or care systems,12,Augusta University,Intermittent deep brain stimulation of the nucleus basalis of Meynert,Alzheimer Dementia (AD),United States,True,1,1,False,True,2025-10-20,2026-01-07,2026-02-01,2028-11-01,2028-11,"Dementia Rating Scales; Alzheimer's Disease Assessment Scale, Cognitive Subscale",
NCT07222280,https://clinicaltrials.gov/study/NCT07222280,Clinical Trial Protocol: Alzheimer's Dementia Underlying Encephalopathy,Clinical Trial Protocol: Alzheimer's Dementia Underlying Encephalopathy,RECRUITING,INTERVENTIONAL,NA,DIAGNOSTIC,"Diagnostics, imaging, and biomarkers",Mixed or not specified,30,"Covenant Health, US",Quest AD-Detect blood test,Alzheimer Dementia; Alzheimer Disease; Delirium Confusional State; Encephalopathy; Cognitive Abnormality,United States,True,1,6,False,True,2025-10-29,2025-10-29,2025-06-10,2026-03-31,2026-03-31,"To show the percentage of patients (21 patients in the study) who presented with a cognitive diagnosis (including but not limited to delirium, encephalopathy, etc.) that have a positive biomarker for Alzheimer's dementia",
NCT07222605,https://clinicaltrials.gov/study/NCT07222605,Research Study for Patients With Neurological Diseases Which Evaluates the Patient Experience of the MemorEM Device,Research Study Evaluating Patient Experience With the MemorEM for Patients With Neurological Diseases,ENROLLING_BY_INVITATION,INTERVENTIONAL,NA,OTHER,"Care, behavior, and quality of life",Care partners or care systems,1000,eQ8Health Corporation d/b/a CareONE Concierge,MemorEM,Alzheimer Disease; Parkinson Disease; Frontotemporal Dementia; Cortico Basal Degeneration; Posterior Cortical Atrophy (PCA); Neurological Diseases or Conditions; Dementia,United States,True,1,1,False,True,2025-10-30,2026-02-05,2025-12-01,2027-12-15,2029-12-15,Patient and caregiver reports on device design and use,
NCT07224139,https://clinicaltrials.gov/study/NCT07224139,Sex-specific Risk Factors and Trajectories of Blood Biomarkers for Alzheimer's Disease and Related Dementias,Sex-specific Risk Factors and Trajectories of Blood Biomarkers for Alzheimer's Disease and Related Dementias,ACTIVE_NOT_RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",Mixed or not specified,13435,Anne Murray,,Alzheimer Disease; Dementia; Cognitive Dysfunction,Australia; United States,True,2,5,True,True,2025-11-04,2025-11-04,2022-07-01,2027-08,2027-08,To prospectively measure plasma AT(N) biomarkers and to identify participant characteristics that are associated with these levels separately in women and men.,
NCT07224607,https://clinicaltrials.gov/study/NCT07224607,Transcranial Photobiomodulation (tPBM) in Alzheimer's Disease Study,A Longitudinal Study Investigating the Effects of Photobiomodulation (PBM) on Cognitive Function and Alzheimer's Disease (AD)-Related Biomarkers in Individuals With Mild Cognitive Impairment (MCI) or Dementia Due to AD,RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,45,Cedars-Sinai Medical Center,Photobiomodulation,Alzheimer's Disease,United States,True,1,1,False,True,2025-11-04,2025-11-19,2025-12-25,2026-08-28,2026-10,NIH Toolbox,
NCT07226674,https://clinicaltrials.gov/study/NCT07226674,Microbiota Mediated Flavonoid Metabolites for Cognitive Health,MAEVE: Microbiota Mediated Flavonoid Metabolites for Cognitive Health,RECRUITING,INTERVENTIONAL,NA,TREATMENT,Lifestyle and multidomain,Mixed or not specified,100,University of Ulster,Polyphenol Supplement; Placebo Supplement,Cognitive Decline; Cognitive Dysfunction,United Kingdom,False,1,1,False,True,2025-11-10,2025-11-24,2025-11-25,2027-06,2028-01,"Differences in Polyphenol-derived metabolite concentrations pre, mid, & post intervention - stool; Differences in Polyphenol-derived metabolite concentrations pre, mid, & post intervention - blood; Differences in microbiome levels pre, mid, & post intervention - Stool",
NCT07227961,https://clinicaltrials.gov/study/NCT07227961,PROMIS and Mobility Evaluation in Sarcoma Patients,"Evaluating the Implementation, Utility, and Clinical Importance of the Patient-Reported Outcome Measure Information System (PROMIS) in Sarcoma Patients: A Multi-Centered Prospective Cohort Study",RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",Mixed or not specified,800,University of Calgary,Surgery,Sarcoma; Giant Cell Tumor of Bone,Canada; United States,True,2,4,True,True,2025-11-13,2025-11-13,2025-07-01,2030-06-30,2031-01-01,Step count; Distance travelled; Flights of stairs climbed,
NCT07228078,https://clinicaltrials.gov/study/NCT07228078,Open-Label Extension Protocol to SNK01-AD01 Study,"An Open-Label Extension (OLE) Study to Evaluate the Long-Term Safety, Tolerability and Exploratory Efficacy of SNK01 in Participants With Alzheimer's Disease (Study SNK01-AD02)",RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,Other interventional treatment research,Care partners or care systems,30,"NKGen Biotech, Inc.",SNK01,Alzheimer Disease,United States,True,1,1,False,True,2025-11-13,2025-11-13,2025-06-30,2028-04,2028-04,Number of participants with treatment-related adverse events as assessed by CTCAE v5.0,
NCT07230158,https://clinicaltrials.gov/study/NCT07230158,Transcranial Alternating Current Stimulation for Patients With Mild Alzheimer's Disease II (TRANSFORM-AD II),The Effects of TRanscranial AlterNating Current Stimulation FOR Patients With Mild Alzheimer's Disease II (TRANSFORM-AD II Study): A Randomized Controlled Clinical Trial,NOT_YET_RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,160,"Xuanwu Hospital, Beijing",sham stimulation; transcranial alternating current stimulation,Alzheimer Disease,China,False,1,1,False,True,2025-11-17,2025-11-17,2025-11-30,2027-09-01,2027-12-01,"Change in Alzheimer's Disease Assessment Scale cognitive subscale (ADAS-cog, 13-items version).",
NCT07230652,https://clinicaltrials.gov/study/NCT07230652,A Phase 1 MAD Study to Evaluate the Safety and Tolerability of LY03020,"A Randomized, Double-Blind, Placebo-Controlled, Dose- Ascending Phase I Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of Multiple Oral Doses of LPM787000048 Maleate Extended-Release Tablets (LY03020) in Chinese Adult Healthy Subjects and/or Subjects With Stable Schizophrenia",RECRUITING,INTERVENTIONAL,PHASE1,TREATMENT,Other interventional treatment research,Moderate or later dementia,40,Luye Pharma Group Ltd.,LY03020; Placebo,Schizophrenia; Alzheimer's Disease Psychosis,China,False,1,1,False,True,2025-11-17,2025-11-19,2025-08-20,2025-12-31,2026-02-28,Number of participants with adverse events (AEs) and serious adverse events (SAEs).,
NCT07232459,https://clinicaltrials.gov/study/NCT07232459,[18F]FT8 PET Imaging in Immunoglobulin Light Chain Amyloidosis,Clinical Study of [18F]FT8 PET/CT in Evaluating Amyloidosis,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Mixed or not specified,25,Tianjin Medical University,[18F]FT8,Amyloid; Cardiac Amyloidosis; Amyloidosis; Healthy Subjects,China,False,1,2,False,True,2025-11-18,2025-11-18,2025-07-21,2028-07-20,2028-12-20,The safety assessment; [18F]FT8 Organ Uptake measured by Standardized Uptake Value (SUV),
NCT07233512,https://clinicaltrials.gov/study/NCT07233512,EFFECT OF PERIODONTAL TREATMENT ON ALZHEIMER DISEASE-ASSOCIATED OUTCOMES,EFFECT OF SURGICAL AND NON-SURGICAL PERIODONTAL TREATMENT ON ALZHEIMER DISEASE-ASSOCIATED OUTCOMES: A Randomized Clinical Trial,ENROLLING_BY_INVITATION,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Moderate or later dementia,26,Centre Hospitalier Universitaire de Liege,INITIAL PERIODONTAL THERAPY,Alzheimers Disease; Periodontitis,Belgium,False,1,1,False,True,2025-11-18,2025-11-18,2023-11-17,2029-09-10,2029-09-10,Cognitive status using pre-clinical Alzheimer cognitive composite (PACC),
NCT07234695,https://clinicaltrials.gov/study/NCT07234695,LEvetiracetam to Prevent Seizures in Symptomatic Alzheimer's Disease in Adults With Down Syndrome,"A Phase III, Randomized, Double-blinded Study of the Efficacy and Safety of LEvetiracetam to Prevent Seizures in Symptomatic Alzheimer's Disease in Adults With Down Syndrome (the LESS-AD Trial).",RECRUITING,INTERVENTIONAL,PHASE3,PREVENTION,"Care, behavior, and quality of life",Care partners or care systems,120,Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,Levetiracetam 500mg; Placebo,Down Syndrome; Down Syndrome (DS); Down Syndrome (Trisomy 21); Alzheimer Dementia; Alzheimer Dementia (AD); Alzheimer Disease; Alzheimer Disease (AD); Alzheimer Blood Biomarkers; Epilepsy; Seizures,Spain,False,1,5,False,True,2025-11-18,2026-01-12,2025-12-22,2027-12,2028-07,Efficacy of Levetiracetam as a preventive treatment for epileptic seizures in adults with Alzheimer's disease associated with Down syndrome.,
NCT07234851,https://clinicaltrials.gov/study/NCT07234851,Understanding Mechanisms of Synaptic Degeneration Underlying Clinical Symptoms in Patients With MDs and NDs.,SYNAPSING's POSTMORTEM AND IN VITRO STUDIES OF SYNAPSE DYSFUNCTION,ENROLLING_BY_INVITATION,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Mixed or not specified,150,Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,,"Schizophrenia Disorder; Frontotemporal Dementia, Behavioral Variant; Major Depressive Disorder (MDD); Bipolar Disorder (BD); Alzheimer's Disease",Spain,False,1,1,False,True,2025-11-19,2025-12-11,2025-02-01,2029-06-30,2029-09-30,"Synaptic gene dysregulation in schizophrenia and frontotemporal dementia; Molecular pathways related to synapse dysfunction in major depressive disorder, bipolar disorder and schizophrenia; Impact of psychiatric and neurodegenerative disorders on synapse density in affected brain regions.",
NCT07235111,https://clinicaltrials.gov/study/NCT07235111,Omics Sciences for the Identification of Pathogenetic Mechanisms and Biomarkers in Neurodegenerative Diseases,Omics Sciences for the Identification of Pathogenetic Mechanisms and Biomarkers in Neurodegenerative Diseases,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,1200,Ospedale Policlinico San Martino,,Alzheimer Disease; FTD; Young-onset Dementia; MCI; Parkinson Disease; ALS (Amyotrophic Lateral Sclerosis),Italy,False,1,1,False,True,2025-11-19,2025-11-25,2025-02-28,2034-09-17,2039-09-17,"Identify variants in our genetic makeup, proteins, and/or altered metabolic pathways in patients with neurodegenerative diseases",
NCT07236190,https://clinicaltrials.gov/study/NCT07236190,Biomarker-based Trial of NPC-1 for Alzheimer's Pathology,Early-phase Biomarker-based Trial of NPC-1 for Alzheimer's Disease Pathology,RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,"Diagnostics, imaging, and biomarkers",Subjective cognitive concerns,40,Massachusetts General Hospital,natural product combination-1 (NPC1),Alzheimer Disease; Mild Cognitive Impairment (MCI); Subjective Cognitive Decline (SCD),United States,True,1,1,False,True,2025-11-19,2026-06-08,2026-04-01,2027-06,2027-06,plasma p-tau217; plasma glial fibrillary acidic protein; plasma neurofilament light chain,
NCT07238049,https://clinicaltrials.gov/study/NCT07238049,REAl World Dementia OUTcomes: Observational Study,READ-OUT - REAl World Dementia OUTcomes: Observational Study,ENROLLING_BY_INVITATION,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",Subjective cognitive concerns,3165,University of Oxford,,Alzheimer Disease (AD); Mild Cognitive Impairment (MCI); Dementia,United Kingdom,False,1,27,False,True,2025-11-20,2025-11-20,2024-11-01,2029-10-31,2029-10-31,Diagnostic accuracy of blood-based biomarkers for dementia diagnosis; Feasibility and acceptability of blood-based biomarkers for dementia diagnosis; Cost-effectiveness of blood biomarkers in a real-world cognitive disorders population,
NCT07239310,https://clinicaltrials.gov/study/NCT07239310,Neuclare Device for Temporary Improvement of Executive Function in Patients With Mild Cognitive Impairment and Prodromal Alzheimer's Disease,"A Prospective, Multicenter, Randomized, Double-Blind, Parallel-Group, Confirmatory Clinical Trial to Verify the Efficacy and Safety of the Cognitive Improvement Effect on Executive Function in Medication-Treated Patients With Mild Cognitive Impairment and Prodromal Alzheimer's Disease Using the Neuclare Physical Device for Medical Use",RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",MCI or prodromal Alzheimer’s,138,Deepsonbio,Participants receive Neuclare Device while continuing their cognitive medication; Participants receive Sham Neuclare Device while continuing their cognitive medication,Mild Cognitive Impairment; Alzheimer's Disease(AD),South Korea,False,1,3,False,True,2025-11-20,2025-12-10,2025-11-20,2026-06,2026-07,Change in Trail Making Test-A Completion Time from Baseline to Week 5,
